Date,MU,BAC,AMZN,AAPL,PFE,SNAP,VALE,ABEV,F,TSLA,MARA,PCG,INTC,NVDA,SMCI,RIOT,META,KGC,HL,CRM,CELH,ENPH,AXSM,LSCC,ELF,MSFT
2022-06-10 00:00:00-04:00,61.61341857910156,30.983623504638672,109.6500015258789,135.29029846191406,44.320796966552734,13.279999732971191,13.567421913146973,2.4056925773620605,10.566764831542969,232.22999572753906,7.539999961853027,10.955330848693848,36.90437698364258,16.952285766601562,4.875,5.170000076293945,175.04296875,4.28887414932251,4.883144855499268,177.6613006591797,20.503332138061523,196.19000244140625,24.350000381469727,48.63999938964844,26.600000381469727,247.67999267578125
2022-06-13 00:00:00-04:00,57.89419174194336,29.909425735473633,103.66999816894531,130.11073303222656,42.493675231933594,12.020000457763672,12.78685188293457,2.2975716590881348,9.787724494934082,215.73666381835938,6.650000095367432,10.37663459777832,35.576271057128906,15.626985549926758,4.688000202178955,4.650000095367432,163.7669219970703,4.014309883117676,4.233371734619141,165.2961883544922,18.203332901000977,178.24000549316406,22.18000030517578,45.369998931884766,24.719999313354492,237.17520141601562
2022-06-14 00:00:00-04:00,57.75644302368164,29.386341094970703,102.30999755859375,130.9789276123047,42.50254440307617,11.90999984741211,12.738569259643555,2.261531352996826,10.110943794250488,220.88999938964844,6.940000057220459,9.937623023986816,35.72697830200195,15.815742492675781,4.642000198364258,4.889999866485596,163.23849487304688,3.8628265857696533,4.223525047302246,163.72317504882812,19.190000534057617,179.52000427246094,22.6200008392334,47.7599983215332,25.639999389648438,239.35838317871094
2022-06-15 00:00:00-04:00,58.169681549072266,29.93744659423828,107.66999816894531,133.6130828857422,43.025848388671875,13.199999809265137,13.084593772888184,2.2885613441467285,10.168956756591797,233.0,6.869999885559082,10.256903648376465,36.40515899658203,16.505861282348633,4.7210001945495605,4.860000133514404,168.84164428710938,3.910165548324585,4.390892028808594,167.8050537109375,18.866666793823242,188.47999572753906,23.0,48.630001068115234,26.329999923706055,246.47581481933594
2022-06-16 00:00:00-04:00,54.1257438659668,29.750633239746094,103.66000366210938,128.31515502929688,42.11228942871094,12.220000267028809,12.48910903930664,2.2074708938598633,9.323616027832031,213.10000610351562,6.570000171661377,10.057353019714355,35.17124938964844,15.581042289733887,4.290999889373779,4.53000020980835,160.38710021972656,3.91963267326355,4.479497909545898,159.1435089111328,17.976667404174805,169.60000610351562,21.739999771118164,44.720001220703125,25.5,239.82830810546875
2022-06-17 00:00:00-04:00,54.85385513305664,29.816020965576172,106.22000122070312,129.79502868652344,41.269691467285156,12.420000076293945,12.014328002929688,2.243511199951172,9.307038307189941,216.75999450683594,6.610000133514404,9.758027076721191,34.82273483276367,15.859686851501465,4.311999797821045,4.650000095367432,163.2484893798828,3.8817622661590576,4.282596111297607,162.53842163085938,18.483333587646484,184.75,22.690000534057617,45.790000915527344,25.6299991607666,242.4520263671875
2022-06-21 00:00:00-04:00,55.8869743347168,30.684720993041992,108.68000030517578,134.0471954345703,42.67107009887695,12.850000381469727,11.84533977508545,2.261531352996826,9.497655868530273,237.0366668701172,7.21999979019165,9.977532386779785,35.53859329223633,16.544809341430664,4.502999782562256,5.090000152587891,156.5785675048828,3.9764394760131836,4.361356258392334,166.0926513671875,18.40999984741211,193.2899932861328,22.8799991607666,48.29999923706055,26.510000228881836,248.41424560546875
2022-06-22 00:00:00-04:00,55.43437194824219,30.451194763183594,108.94999694824219,133.53416442871094,43.52254104614258,13.079999923706055,11.652209281921387,2.2795515060424805,9.514230728149414,236.086669921875,6.75,9.87775707244873,35.20892333984375,16.339073181152344,4.3379998207092285,4.599999904632568,155.38217163085938,3.957503318786621,4.164456367492676,166.70989990234375,18.55666732788086,193.42999267578125,23.56999969482422,47.779998779296875,26.700000762939453,247.81703186035156
2022-06-23 00:00:00-04:00,55.31630325317383,29.96547508239746,112.44000244140625,136.4149932861328,44.42722702026367,13.9399995803833,11.201571464538574,2.270541191101074,9.580533981323242,235.07000732421875,7.050000190734863,9.768004417419434,35.237178802490234,16.204242706298828,4.164999961853027,4.940000057220459,158.27345275878906,3.758681535720825,4.056160926818848,172.28517150878906,21.28333282470703,200.6699981689453,24.75,48.349998474121094,27.200000762939453,253.4267578125
2022-06-24 00:00:00-04:00,57.5006103515625,30.180316925048828,116.45999908447266,139.759521484375,45.75764846801758,14.699999809265137,11.42689037322998,2.315591812133789,9.95347785949707,245.7066650390625,7.420000076293945,10.226971626281738,36.36748123168945,17.104093551635742,4.269999980926514,5.190000057220459,169.6492156982422,3.7870848178863525,4.233371734619141,185.09828186035156,22.3700008392334,198.38999938964844,24.459999084472656,52.0099983215332,28.329999923706055,262.08123779296875
